system:index,NDVI,NDWI,.geo
237,0.8487267198783732,-0.7396280400572246,"{""type"":""Point"",""coordinates"":[79.18104920095446,17.02996296050972]}"
238,0.8348646034816247,-0.7208616780045352,"{""type"":""Point"",""coordinates"":[79.2884286736598,17.125967031832527]}"
239,0.7915861453842723,-0.6801895998884706,"{""type"":""Point"",""coordinates"":[79.35242549182964,17.032795191437813]}"
240,0.8055591467356173,-0.7210104744300678,"{""type"":""Point"",""coordinates"":[79.18915657206207,17.019361238877202]}"
241,0.7942273166689684,-0.6690647482014388,"{""type"":""Point"",""coordinates"":[79.18430373949164,17.022682864043162]}"
242,0.8340574632095304,-0.7105882352941176,"{""type"":""Point"",""coordinates"":[79.22884542659584,17.06526924846442]}"
243,-0.5417256011315418,0.6881616939364774,"{""type"":""Point"",""coordinates"":[79.28702848882443,17.01774619700281]}"
244,0.724346947611488,-0.6534735676722945,"{""type"":""Point"",""coordinates"":[79.28696776976287,17.104520790730646]}"
245,0.5961566457999709,-0.5807381776239908,"{""type"":""Point"",""coordinates"":[79.28016907173273,17.14551100708583]}"
246,0.7144238517324738,-0.6030741410488246,"{""type"":""Point"",""coordinates"":[79.32599327815329,17.04764469075464]}"
247,0.1829004329004329,-0.32124508915080086,"{""type"":""Point"",""coordinates"":[79.28466539965294,17.09743857102403]}"
248,0.4657457005920496,-0.5475517190058045,"{""type"":""Point"",""coordinates"":[79.17692639002874,17.078486072516153]}"
249,0.6487557457600254,-0.6445849802371542,"{""type"":""Point"",""coordinates"":[79.27055432409844,17.04125305664597]}"
250,0.18479317420887784,-0.4593587867500333,"{""type"":""Point"",""coordinates"":[79.27247306661141,17.14063332974678]}"
251,0.13125845737483086,0.00889152341434499,"{""type"":""Point"",""coordinates"":[79.28539404426148,17.10924045061458]}"
252,0.8296056884292179,-0.7208171206225681,"{""type"":""Point"",""coordinates"":[79.28100543787745,17.0819910992721]}"
253,0.23086816720257236,-0.36203522504892366,"{""type"":""Point"",""coordinates"":[79.28263602444207,17.031071113026048]}"
254,0.8780773739742087,-0.7772354115819836,"{""type"":""Point"",""coordinates"":[79.34701401701747,17.04493764404195]}"
255,0.4745398039684437,-0.48626506024096383,"{""type"":""Point"",""coordinates"":[79.22320334347668,17.032181761040935]}"
256,0.3336575875486381,-0.43222773570122747,"{""type"":""Point"",""coordinates"":[79.2257180943817,17.060190162577523]}"
257,0.711044776119403,-0.5781938325991189,"{""type"":""Point"",""coordinates"":[79.33990039577046,17.026869300406375]}"
258,0.23492723492723494,-0.4126040428061831,"{""type"":""Point"",""coordinates"":[79.2133939274575,17.084368757540595]}"
259,0.2853499574950411,-0.4002160827288162,"{""type"":""Point"",""coordinates"":[79.24478479682931,17.014872568338482]}"
260,0.36587982832618027,-0.4552729351243212,"{""type"":""Point"",""coordinates"":[79.28964042811089,17.03193441911809]}"
261,0.7174427782162589,-0.6368286445012787,"{""type"":""Point"",""coordinates"":[79.33050908507089,17.002115934692185]}"
262,0.31729155008393956,-0.4666666666666667,"{""type"":""Point"",""coordinates"":[79.22100664953312,17.06747937497607]}"
263,0.806631455399061,-0.7200726358429949,"{""type"":""Point"",""coordinates"":[79.19027580402467,17.02011643218656]}"
264,0.22934933087217352,-0.4557377049180328,"{""type"":""Point"",""coordinates"":[79.28408675702273,16.987014740979923]}"
265,0.3963139579842763,-0.4555958618836491,"{""type"":""Point"",""coordinates"":[79.27283901303176,17.074552472015384]}"
266,0.26775521040754013,-0.4304973037747154,"{""type"":""Point"",""coordinates"":[79.19330814694804,17.09767322643605]}"
267,0.2557184750733138,-0.38352180936995156,"{""type"":""Point"",""coordinates"":[79.23091932910077,17.13664115589497]}"
268,0.6651418115279049,-0.5932302305223227,"{""type"":""Point"",""coordinates"":[79.26138562508736,17.126620727310407]}"
269,0.5769161406672678,-0.5432403812213201,"{""type"":""Point"",""coordinates"":[79.27351331219721,16.984047765552354]}"
270,0.828,-0.7173994738819992,"{""type"":""Point"",""coordinates"":[79.18860557879694,17.03792255813126]}"
271,0.3726937269372694,-0.40589569160997735,"{""type"":""Point"",""coordinates"":[79.21460737158168,17.04110017022538]}"
272,0.7212268448223504,-0.6129766647694934,"{""type"":""Point"",""coordinates"":[79.3327806586434,17.004178097330346]}"
273,0.19698870765370138,-0.30292269871619776,"{""type"":""Point"",""coordinates"":[79.24926301636712,17.050344267572996]}"
274,0.2820109976433621,-0.3996569468267582,"{""type"":""Point"",""coordinates"":[79.28104298838743,17.09226936777649]}"
275,0.5337837837837838,-0.5140903785225946,"{""type"":""Point"",""coordinates"":[79.35334772547257,17.054582543155302]}"
276,0.246647804157953,-0.3868892842479814,"{""type"":""Point"",""coordinates"":[79.28647427835999,17.021277002648482]}"
277,0.19237187127532776,-0.3670401749111779,"{""type"":""Point"",""coordinates"":[79.27025239723228,17.131155462261013]}"
278,0.5253899767673416,-0.537123745819398,"{""type"":""Point"",""coordinates"":[79.2974781101621,17.131434279192398]}"
279,0.7503262287951283,-0.6473799126637555,"{""type"":""Point"",""coordinates"":[79.31085966781863,17.023985719536416]}"
280,0.804256551324743,-0.7118131868131868,"{""type"":""Point"",""coordinates"":[79.20472957028895,17.112655872663336]}"
281,0.7183898446634375,-0.6219454516790163,"{""type"":""Point"",""coordinates"":[79.29790921779444,17.12324900419363]}"
282,0.4288823255090937,-0.4124154886293792,"{""type"":""Point"",""coordinates"":[79.25488502028055,17.142195203992703]}"
283,0.7928464977645305,-0.697234762979684,"{""type"":""Point"",""coordinates"":[79.27623760063496,17.1190080595095]}"
284,0.22533632286995517,-0.4190197987666342,"{""type"":""Point"",""coordinates"":[79.25731852035598,17.14532199061926]}"
285,0.4434156378600823,-0.5333333333333333,"{""type"":""Point"",""coordinates"":[79.3040738489662,16.976691243738916]}"
286,0.08275328692962104,-0.11838951909250679,"{""type"":""Point"",""coordinates"":[79.24428103219606,17.039712130032065]}"
287,0.2033898305084746,-0.3512454520011195,"{""type"":""Point"",""coordinates"":[79.24801219659824,17.03137404871418]}"
288,0.6534237726098191,-0.614062746334542,"{""type"":""Point"",""coordinates"":[79.35963779558331,17.051678922149392]}"
289,0.4984981063079535,-0.5581205866376969,"{""type"":""Point"",""coordinates"":[79.21288848318923,17.112779830335025]}"
290,0.7607687210072896,-0.672383949645948,"{""type"":""Point"",""coordinates"":[79.27020732591231,17.1271744103409]}"
291,0.3490328006728343,-0.45092718227046585,"{""type"":""Point"",""coordinates"":[79.29335961791499,17.052830674730185]}"
292,0.7148874129272639,-0.608081421844144,"{""type"":""Point"",""coordinates"":[79.22296536477528,16.998209967253022]}"
293,0.19882266372332597,-0.3204733344140055,"{""type"":""Point"",""coordinates"":[79.28515243429123,17.092314345001267]}"
294,0.337517612399129,-0.5192783355157864,"{""type"":""Point"",""coordinates"":[79.22297846952138,17.055021977354716]}"
295,0.7895470383275262,-0.6710046850598647,"{""type"":""Point"",""coordinates"":[79.29701216868865,17.091233439598714]}"
296,0.25820676139147475,-0.36704817673675805,"{""type"":""Point"",""coordinates"":[79.25300431763829,17.064291317322645]}"
297,0.25541549381960593,-0.43568929321203637,"{""type"":""Point"",""coordinates"":[79.21673398742527,17.11518422257222]}"
298,0.7221350078492935,-0.6400059799671102,"{""type"":""Point"",""coordinates"":[79.26415697469834,16.985409948950497]}"
299,0.22203592814371256,-0.44860874503123227,"{""type"":""Point"",""coordinates"":[79.18442649762692,17.06400127016745]}"
300,0.24159402241594022,-0.37327823691460055,"{""type"":""Point"",""coordinates"":[79.23951831852871,17.135777195954468]}"
301,0.5055855855855856,-0.44367657221838286,"{""type"":""Point"",""coordinates"":[79.32036623518461,17.014533283574224]}"
302,0.1783235451147891,-0.31408157189639774,"{""type"":""Point"",""coordinates"":[79.24266416431504,17.1351059499639]}"
303,0.8055767179643456,-0.6996557659208261,"{""type"":""Point"",""coordinates"":[79.3227473820142,16.99497382702215]}"
304,0.11751520973422991,-0.26289126108196126,"{""type"":""Point"",""coordinates"":[79.2583164314426,17.03503129102643]}"
305,0.5101763907734057,-0.5871657754010695,"{""type"":""Point"",""coordinates"":[79.24679499124414,17.13036242353254]}"
306,0.6371997956055186,-0.5817014974493994,"{""type"":""Point"",""coordinates"":[79.22755055936634,17.07201325853316]}"
307,0.33977650256720027,-0.46041152263374485,"{""type"":""Point"",""coordinates"":[79.30710672341284,17.12884777267404]}"
308,-0.18539727988546886,0.41521068859198357,"{""type"":""Point"",""coordinates"":[79.32078949706901,17.085743555810883]}"
309,0.2907090123972698,-0.419641489198713,"{""type"":""Point"",""coordinates"":[79.32412689867218,17.11707023089239]}"
310,0.41302599839185206,-0.5088723526044648,"{""type"":""Point"",""coordinates"":[79.3438846117665,17.018810700977582]}"
311,-0.47484909456740443,0.6660268714011516,"{""type"":""Point"",""coordinates"":[79.3200583558247,17.08280713904645]}"
312,0.8215427380125087,-0.6961304516629999,"{""type"":""Point"",""coordinates"":[79.21363135664069,17.027471284700077]}"
313,0.7774968394437421,-0.6631672334762679,"{""type"":""Point"",""coordinates"":[79.20807067676574,17.005213199098502]}"
314,0.343860894251242,-0.3412431379493536,"{""type"":""Point"",""coordinates"":[79.3014876428447,17.111512714861274]}"
315,0.2514097244387701,-0.3449971412235563,"{""type"":""Point"",""coordinates"":[79.21738291173403,16.9907112278899]}"
316,0.2986224608918982,-0.3585735222276502,"{""type"":""Point"",""coordinates"":[79.28945826529133,17.07469612688996]}"
317,0.827819956616052,-0.697984886649874,"{""type"":""Point"",""coordinates"":[79.31829567048372,17.104806001561418]}"
318,0.2653550863723608,-0.4473106476399561,"{""type"":""Point"",""coordinates"":[79.20963129468694,17.068493430917997]}"
319,0.8054298642533937,-0.6845597104945718,"{""type"":""Point"",""coordinates"":[79.2578676366562,17.11535003245004]}"
320,0.5179837227618798,-0.5474374414559079,"{""type"":""Point"",""coordinates"":[79.25224575245876,16.985377635922504]}"
321,0.7208851558714262,-0.6218602527020856,"{""type"":""Point"",""coordinates"":[79.31331492739774,17.108409977100482]}"
322,0.7433039170150179,-0.6490919742237844,"{""type"":""Point"",""coordinates"":[79.28426395079047,17.086151422529003]}"
323,0.8058839703051965,-0.6923473331615563,"{""type"":""Point"",""coordinates"":[79.25426670981219,17.115685704863584]}"
324,0.33696540452192864,-0.47653429602888087,"{""type"":""Point"",""coordinates"":[79.20330272656842,17.10042032320757]}"
325,0.8060220034742328,-0.7111507337813743,"{""type"":""Point"",""coordinates"":[79.1763993552471,17.05340521399652]}"
326,0.6615303569076781,-0.6159856539003459,"{""type"":""Point"",""coordinates"":[79.32439002329976,17.054578080004127]}"
327,0.5157894736842106,-0.543859649122807,"{""type"":""Point"",""coordinates"":[79.2047978556402,17.004274135877353]}"
328,0.2486348744084456,-0.20774647887323944,"{""type"":""Point"",""coordinates"":[79.2164443787731,16.993004318004026]}"
329,0.3083778966131907,-0.3793288590604027,"{""type"":""Point"",""coordinates"":[79.24670910459287,17.090623616883455]}"
330,0.29232995658465993,-0.4673421881418595,"{""type"":""Point"",""coordinates"":[79.2140609731386,17.095934178438803]}"
331,0.8194169261251062,-0.7228625033503082,"{""type"":""Point"",""coordinates"":[79.21084782819288,17.030183938155446]}"
332,0.3482155552395848,-0.41374683166840615,"{""type"":""Point"",""coordinates"":[79.29227928091042,17.0661351573007]}"
333,0.8211817797207728,-0.6994341360705356,"{""type"":""Point"",""coordinates"":[79.31241512339882,17.05155427192046]}"
334,0.6778484673221515,-0.6332160450387051,"{""type"":""Point"",""coordinates"":[79.32711592114913,17.055587593847928]}"
335,0.49948796722990274,-0.5290432058478005,"{""type"":""Point"",""coordinates"":[79.22463254768431,17.119645105827924]}"
336,0.7737677527151211,-0.644361833952912,"{""type"":""Point"",""coordinates"":[79.21398074959502,17.002122190301755]}"
337,0.7316882711229111,-0.6262833675564682,"{""type"":""Point"",""coordinates"":[79.32366477534748,17.050960828073833]}"
338,0.6190284216891756,-0.5431316042267051,"{""type"":""Point"",""coordinates"":[79.2977842768685,17.118324757917218]}"
339,0.8348871442590775,-0.7286490234600717,"{""type"":""Point"",""coordinates"":[79.34811937846179,17.0556928323767]}"
340,-0.2826086956521739,0.4972796517954298,"{""type"":""Point"",""coordinates"":[79.30160338220654,17.098501862536168]}"
341,0.21099974299665897,-0.35597122302158274,"{""type"":""Point"",""coordinates"":[79.27082052290547,17.144953948559337]}"
342,0.14709944751381215,-0.18940207662012173,"{""type"":""Point"",""coordinates"":[79.27303827735804,17.053945552004077]}"
343,0.860591266612422,-0.7283950617283951,"{""type"":""Point"",""coordinates"":[79.27725514126804,17.10881238055984]}"
344,0.8633683670853627,-0.7630366238176085,"{""type"":""Point"",""coordinates"":[79.22602479733494,16.983572223258694]}"
345,0.4599475677250218,-0.4654970760233918,"{""type"":""Point"",""coordinates"":[79.35452622352953,17.042619845956583]}"
346,0.22937704918032786,-0.39931333034781313,"{""type"":""Point"",""coordinates"":[79.2316582047591,17.10101838006492]}"
347,0.12695467797508614,-0.20521541950113378,"{""type"":""Point"",""coordinates"":[79.28545397856502,17.07501705172003]}"
348,0.2740274599542334,-0.4627257799671593,"{""type"":""Point"",""coordinates"":[79.18423314037359,17.077779871303296]}"
349,0.4019314019314019,-0.45222490513970337,"{""type"":""Point"",""coordinates"":[79.30478058588216,17.052561624156894]}"
350,0.36728511927300267,-0.38697906664106013,"{""type"":""Point"",""coordinates"":[79.28045582665011,16.976832206130805]}"
351,0.6870026525198939,-0.6335616438356164,"{""type"":""Point"",""coordinates"":[79.32575141820126,17.12328226090067]}"
352,0.7822966507177034,-0.6729824561403509,"{""type"":""Point"",""coordinates"":[79.32714279003604,17.034903444546142]}"
353,0.751796837565884,-0.6648451730418944,"{""type"":""Point"",""coordinates"":[79.29556141791475,17.0015367277966]}"
354,0.7886405959031657,-0.6648851653907266,"{""type"":""Point"",""coordinates"":[79.19971477778616,17.018078482706013]}"
355,0.2921554770318021,-0.3274284884565123,"{""type"":""Point"",""coordinates"":[79.28852160773224,17.045818012013797]}"
356,0.5757575757575758,-0.5511363636363636,"{""type"":""Point"",""coordinates"":[79.32952527361432,17.012738598820334]}"
357,0.15792079207920792,-0.29512735326688816,"{""type"":""Point"",""coordinates"":[79.26037257120831,17.043996123709288]}"
358,0.8107810781078107,-0.6901553074059813,"{""type"":""Point"",""coordinates"":[79.34306601293345,17.08931065209295]}"
359,0.04527220630372493,-0.0984643179765131,"{""type"":""Point"",""coordinates"":[79.25623364388461,17.086476820644133]}"
360,0.3459526774595268,-0.4887052341597796,"{""type"":""Point"",""coordinates"":[79.29892153272895,16.99222298026733]}"
361,0.6514377463144067,-0.5959937932007335,"{""type"":""Point"",""coordinates"":[79.2829031188562,16.996271459639054]}"
362,0.30821377896894214,-0.4534944823962165,"{""type"":""Point"",""coordinates"":[79.22991389964204,17.11063232413489]}"
363,0.35712425110705914,-0.47195931628761123,"{""type"":""Point"",""coordinates"":[79.29155867803894,17.098672304005728]}"
364,0.31681210005817334,-0.4206100163173089,"{""type"":""Point"",""coordinates"":[79.2852875498242,17.138011226045386]}"
365,0.287651154268963,-0.42710166508731556,"{""type"":""Point"",""coordinates"":[79.20329184063823,17.068205975722595]}"
366,0.7628575663257744,-0.6505689703025257,"{""type"":""Point"",""coordinates"":[79.34589219212899,17.03518409813369]}"
367,0.8387013656274156,-0.7199325138587611,"{""type"":""Point"",""coordinates"":[79.26798557884385,17.130902082482095]}"
368,0.6259021651964716,-0.4993529303013496,"{""type"":""Point"",""coordinates"":[79.31936915416401,17.09715952833247]}"
369,0.13129754161613935,-0.18157743235463442,"{""type"":""Point"",""coordinates"":[79.25825129409355,17.065413844714698]}"
370,0.41755768148565,-0.5573415765069551,"{""type"":""Point"",""coordinates"":[79.19838841947788,17.015491220070466]}"
371,0.8443408443408443,-0.7487721021611002,"{""type"":""Point"",""coordinates"":[79.23728534635016,17.114736350661104]}"
372,0.24731436666273168,-0.34205512511113934,"{""type"":""Point"",""coordinates"":[79.29550816587248,17.061641202427523]}"
373,0.4290687554395126,-0.5463820436352221,"{""type"":""Point"",""coordinates"":[79.26394690920203,17.10278849605329]}"
374,0.34757715402876693,-0.4289945209536502,"{""type"":""Point"",""coordinates"":[79.33145419883608,17.001319054189995]}"
375,0.3927485380116959,-0.5088697415103902,"{""type"":""Point"",""coordinates"":[79.3013325472968,17.132053787078892]}"
376,0.1661721068249258,-0.34293385403954113,"{""type"":""Point"",""coordinates"":[79.28590677326206,17.050963772290622]}"
377,0.5880927656628592,-0.5930555555555556,"{""type"":""Point"",""coordinates"":[79.27189246335516,17.057165713957627]}"
378,0.7988418165193538,-0.6748013620885358,"{""type"":""Point"",""coordinates"":[79.23152491277278,17.07460861120151]}"
379,0.30883130618720256,-0.30917746627876225,"{""type"":""Point"",""coordinates"":[79.27333282559555,17.06819709367715]}"
380,0.7601572739187418,-0.6458333333333334,"{""type"":""Point"",""coordinates"":[79.1983938186431,17.07416104429675]}"
381,0.4199893673577884,-0.581409117821196,"{""type"":""Point"",""coordinates"":[79.2637303721433,17.10373580831236]}"
382,0.8134576948700866,-0.711303910474035,"{""type"":""Point"",""coordinates"":[79.19721123690528,17.018242713120777]}"
383,0.22861072902338378,-0.3537435586541376,"{""type"":""Point"",""coordinates"":[79.34472023686467,17.105789191670446]}"
384,0.32767402376910015,-0.3818132390920212,"{""type"":""Point"",""coordinates"":[79.27074049306584,17.084149785126293]}"
385,0.8290573229731711,-0.7215399475645095,"{""type"":""Point"",""coordinates"":[79.21627505261485,17.009901870342137]}"
386,0.28834703714204707,-0.4211102423768569,"{""type"":""Point"",""coordinates"":[79.27103338891075,17.0298689557816]}"
387,0.3920776071139854,-0.4642857142857143,"{""type"":""Point"",""coordinates"":[79.20609075248291,17.055400220915644]}"
388,0.3273257354890008,-0.46604215456674475,"{""type"":""Point"",""coordinates"":[79.24923739928217,16.983983858145475]}"
389,0.5071061384941035,-0.5137433561123766,"{""type"":""Point"",""coordinates"":[79.27043488608666,17.0396708037369]}"
390,0.36185328185328186,-0.4679540536041285,"{""type"":""Point"",""coordinates"":[79.23338978491594,17.120044431363258]}"
391,0.27903614457831327,-0.38373305526590196,"{""type"":""Point"",""coordinates"":[79.34169216638401,17.101411059133433]}"
392,0.8462324393358877,-0.7404286058271129,"{""type"":""Point"",""coordinates"":[79.24051189335052,17.005585704682563]}"
393,0.23717153490470283,-0.34419801494914837,"{""type"":""Point"",""coordinates"":[79.2728286928039,17.037255035602005]}"
394,0.4555472076133233,-0.4661957618567104,"{""type"":""Point"",""coordinates"":[79.24004897541057,17.118777622459362]}"
395,0.5782035175879398,-0.5192743764172335,"{""type"":""Point"",""coordinates"":[79.21479073804673,16.98840682178127]}"
396,0.41262135922330095,-0.3503480278422274,"{""type"":""Point"",""coordinates"":[79.20517030351773,17.048148528854462]}"
397,0.742478162406988,-0.6450824679291387,"{""type"":""Point"",""coordinates"":[79.29890138286841,17.11874408315559]}"
398,0.8101313320825516,-0.7144888046439996,"{""type"":""Point"",""coordinates"":[79.32826852603128,17.11829307022628]}"
399,0.22637590861889928,-0.3841195429241137,"{""type"":""Point"",""coordinates"":[79.24000361069938,17.042225626940887]}"
400,0.21857044357618938,-0.3331657027910485,"{""type"":""Point"",""coordinates"":[79.31510412375958,16.999683563534937]}"
401,0.8468431771894094,-0.7167739492616433,"{""type"":""Point"",""coordinates"":[79.24168121992547,16.999885262782943]}"
402,0.7773897861195984,-0.6896265560165975,"{""type"":""Point"",""coordinates"":[79.32147962997428,17.125675555539566]}"
403,0.2989744255484876,-0.40592946466207674,"{""type"":""Point"",""coordinates"":[79.31557828342943,17.017016260537826]}"
404,0.787967379596861,-0.6695402298850575,"{""type"":""Point"",""coordinates"":[79.24016911844687,17.029825043741006]}"
405,0.5237823981771575,-0.5290082880823093,"{""type"":""Point"",""coordinates"":[79.32600766039118,17.094832669645427]}"
406,0.3279075872932528,-0.4261948399830819,"{""type"":""Point"",""coordinates"":[79.27967784825113,17.077455959449992]}"
407,0.7146500876773474,-0.6277239709443099,"{""type"":""Point"",""coordinates"":[79.2263771107415,17.105649629589138]}"
408,0.8016323142896666,-0.7145866245392312,"{""type"":""Point"",""coordinates"":[79.31072195108091,17.040063386982613]}"
409,0.28110599078341014,-0.48082386363636365,"{""type"":""Point"",""coordinates"":[79.21117577648731,17.10603840218425]}"
410,0.22417153996101363,-0.40886146943353896,"{""type"":""Point"",""coordinates"":[79.17418156651338,17.051644896391704]}"
411,0.3319036621577037,-0.41898066783831284,"{""type"":""Point"",""coordinates"":[79.2333963329505,17.099980089361015]}"
412,0.23427529626253418,-0.01537307836520435,"{""type"":""Point"",""coordinates"":[79.31986546541779,17.09089678613199]}"
413,0.8263968072976055,-0.7003715498938429,"{""type"":""Point"",""coordinates"":[79.21383588622025,17.0582618020301]}"
414,0.5104122396940076,-0.5179384965831435,"{""type"":""Point"",""coordinates"":[79.35628258879855,17.066891844639887]}"
415,0.7385034013605443,-0.6519715578539108,"{""type"":""Point"",""coordinates"":[79.30411307450663,17.051774403347288]}"
416,0.6420086393088553,-0.6009476177941564,"{""type"":""Point"",""coordinates"":[79.20494320655607,17.02282382475108]}"
417,0.1271380708869688,-0.29707792207792205,"{""type"":""Point"",""coordinates"":[79.25795775018393,17.093399356090824]}"
418,0.831459114257948,-0.7307793230123327,"{""type"":""Point"",""coordinates"":[79.19654171654079,17.028843334260852]}"
419,0.8238080202083992,-0.7073603310671002,"{""type"":""Point"",""coordinates"":[79.17913830379607,17.071280314928117]}"
420,0.763220648057231,-0.724516394567156,"{""type"":""Point"",""coordinates"":[79.3480525247672,17.095550409152086]}"
421,0.33065902578796563,-0.43209571974836564,"{""type"":""Point"",""coordinates"":[79.22151189081883,17.133050027675875]}"
422,0.29045181393278435,-0.38311068702290074,"{""type"":""Point"",""coordinates"":[79.20025822374906,17.035519296515865]}"
423,0.14327343370568238,-0.18748949049941147,"{""type"":""Point"",""coordinates"":[79.2671876616029,17.051643613693663]}"
424,-0.31186440677966104,0.4972136222910217,"{""type"":""Point"",""coordinates"":[79.31401192181795,17.10441106999298]}"
425,0.4078225904715487,-0.5313452617627568,"{""type"":""Point"",""coordinates"":[79.30392400446662,16.9942344745608]}"
426,0.8250265111346765,-0.72531328320802,"{""type"":""Point"",""coordinates"":[79.18750278778978,17.013064059561888]}"
427,0.486203941730934,-0.5381340901028734,"{""type"":""Point"",""coordinates"":[79.31127615097223,17.03005759884643]}"
428,0.7435897435897436,-0.6486930167950499,"{""type"":""Point"",""coordinates"":[79.3304728585185,17.073983017793356]}"
429,0.48757396449704143,-0.4596477646603445,"{""type"":""Point"",""coordinates"":[79.22772984329768,17.03686932263906]}"
430,0.6464303059737737,-0.5915492957746479,"{""type"":""Point"",""coordinates"":[79.25321080513781,17.122344789463977]}"
431,0.44211535826825593,-0.5208784857679526,"{""type"":""Point"",""coordinates"":[79.33004974177072,17.00413227712918]}"
432,0.22547046987809208,-0.4069846446528061,"{""type"":""Point"",""coordinates"":[79.29437124750679,17.138381593774948]}"
433,0.7281730915739754,-0.6158997008120815,"{""type"":""Point"",""coordinates"":[79.21390919231979,16.98583847859806]}"
434,0.8511474578420185,-0.7233238904627006,"{""type"":""Point"",""coordinates"":[79.20684193683337,17.0203041565514]}"
435,0.5893285371702638,-0.570962962962963,"{""type"":""Point"",""coordinates"":[79.294556424506,16.983934702637058]}"
436,0.1648298993770963,-0.3186872796311364,"{""type"":""Point"",""coordinates"":[79.27747172542209,17.021902141642713]}"
437,0.7556923076923077,-0.6679333528208127,"{""type"":""Point"",""coordinates"":[79.26102828114232,17.00112850353956]}"
438,0.7438865576616988,-0.6701773835920177,"{""type"":""Point"",""coordinates"":[79.28123673307822,16.97216378199159]}"
439,0.3172535211267606,-0.37158570119156736,"{""type"":""Point"",""coordinates"":[79.27232416060508,17.10053281689692]}"
440,0.18187964841108858,-0.4096774193548387,"{""type"":""Point"",""coordinates"":[79.24876694372297,17.144538178827876]}"
441,0.6094032549728752,-0.6050495942290351,"{""type"":""Point"",""coordinates"":[79.27329757311122,16.99051239099425]}"
442,0.7919409214962273,-0.6800120409391932,"{""type"":""Point"",""coordinates"":[79.27095236599422,17.00319753643476]}"
443,0.6301040832666133,-0.5199701381112355,"{""type"":""Point"",""coordinates"":[79.26075282452491,16.997640863507176]}"
444,0.2514718250630782,-0.39587242026266417,"{""type"":""Point"",""coordinates"":[79.24556541515852,17.033803980725853]}"
445,0.20621637776449492,-0.2504647416036684,"{""type"":""Point"",""coordinates"":[79.3444924959933,17.042373698218153]}"
446,0.2984731227776616,-0.38633318445734705,"{""type"":""Point"",""coordinates"":[79.19974915432627,17.067828217325495]}"
447,0.6235000779180302,-0.5932099709435693,"{""type"":""Point"",""coordinates"":[79.19951188913575,17.075326244124756]}"
448,0.24464023494860498,-0.40238252812706815,"{""type"":""Point"",""coordinates"":[79.2444289994274,17.0424252011775]}"
449,0.27336244541484717,-0.10454545454545454,"{""type"":""Point"",""coordinates"":[79.30899487716226,17.10785237616283]}"
450,0.7847277345610414,-0.6786620875018665,"{""type"":""Point"",""coordinates"":[79.21981347441897,17.051926859205356]}"
451,0.21851289833080426,-0.31352235550708835,"{""type"":""Point"",""coordinates"":[79.27239288014351,17.0720704359031]}"
452,0.8020690514770036,-0.6487626867373703,"{""type"":""Point"",""coordinates"":[79.2973700486831,17.006553508372548]}"
453,0.2654063343972502,-0.45511010728402035,"{""type"":""Point"",""coordinates"":[79.28321104987495,16.997464414883343]}"
454,0.6029515108924807,-0.548540393754243,"{""type"":""Point"",""coordinates"":[79.31757952473812,17.02090911739191]}"
455,0.5160796324655437,-0.5385943705750302,"{""type"":""Point"",""coordinates"":[79.26162751247263,16.999746826517434]}"
456,0.03969465648854962,0.15925925925925927,"{""type"":""Point"",""coordinates"":[79.34709825755058,17.018466542332888]}"
457,0.2323135755258126,-0.3797163500133797,"{""type"":""Point"",""coordinates"":[79.21782503194906,17.122253032237847]}"
458,0.8085607424851088,-0.7008858780614904,"{""type"":""Point"",""coordinates"":[79.21845598212217,17.022386075415085]}"
459,0.38373095717160105,-0.5006234413965087,"{""type"":""Point"",""coordinates"":[79.23282598811154,17.01115084588172]}"
460,0.7512396694214876,-0.6815236079883613,"{""type"":""Point"",""coordinates"":[79.27848060294221,17.138039968358548]}"
461,0.7953184540010887,-0.7063769240719182,"{""type"":""Point"",""coordinates"":[79.304487531035,17.055031658699285]}"
462,0.7788853647485274,-0.663089522733691,"{""type"":""Point"",""coordinates"":[79.22309983014802,17.0783643452483]}"
463,0.13617704800999464,-0.21651060577106823,"{""type"":""Point"",""coordinates"":[79.26848505428597,17.050265469433263]}"
464,0.6248412138320395,-0.5617962284628951,"{""type"":""Point"",""coordinates"":[79.27991281739307,17.114005919880736]}"
465,0.7153989496866,-0.5807055885107711,"{""type"":""Point"",""coordinates"":[79.33562265008155,17.07453643512699]}"
466,0.23991323210412147,-0.3632244216551395,"{""type"":""Point"",""coordinates"":[79.27641571659426,17.08468085753289]}"
467,0.6745273825764958,-0.6041822255414488,"{""type"":""Point"",""coordinates"":[79.2314429427968,17.11213190275357]}"
468,0.8534691897137312,-0.7454877770162212,"{""type"":""Point"",""coordinates"":[79.3560564956743,17.05875546996024]}"
469,0.39299610894941633,-0.5265538183227807,"{""type"":""Point"",""coordinates"":[79.29530412411103,17.004512549703215]}"
470,0.5174291938997821,-0.5775764439411099,"{""type"":""Point"",""coordinates"":[79.2612736525294,16.97861632866082]}"
471,0.8097826086956522,-0.686787674124103,"{""type"":""Point"",""coordinates"":[79.34511314366317,17.053208489155253]}"
472,0.31263269639065816,-0.4257711155952724,"{""type"":""Point"",""coordinates"":[79.29173672048071,17.08736747773293]}"
473,0.2318875696631936,-0.3528472591804151,"{""type"":""Point"",""coordinates"":[79.32403468672807,17.006752099501274]}"
