NDVI,NDWI,VH,VV,Rainfall,Moisture_Stress
0.7935500582826058,-0.6820114174662942,-19.60083853763822,-11.378152251993312,18.531933426300803,High
0.3102914624709827,-0.4514285714285714,-17.775901722097743,-9.803131247964869,18.531933426300803,Moderate
0.2780169214784028,-0.4107815828281173,-22.58373352149934,-15.17405368854231,18.531933426300803,Moderate
0.7959774272898278,-0.6474648261215822,-19.91881952454678,-12.161280801650046,18.531933426300803,High
0.1242263483642794,-0.2539447731755424,-17.93100053968963,-10.67705391861674,18.531933426300803,Low
0.1496736920937199,-0.2767019127955328,-23.906650172321854,-19.330923512549774,18.531933426300803,Low
0.2200366524129505,-0.2920170785353862,-16.1364841902401,-3.799904801659446,18.531933426300803,Low
0.7845538615346164,-0.7012151536812009,-16.344199441285312,-10.635781226961932,18.531933426300803,High
0.1365409622886866,-0.2445710217159131,-16.707419914675707,-11.45242661463761,18.531933426300803,Low
0.6714435512058721,-0.5945315105035012,-19.75938255869348,-9.93237657881718,18.531933426300803,Moderate
0.7454654474591516,-0.6631909727181832,-18.1229174329394,-11.2479007305371,18.531933426300803,High
0.573933281613654,-0.5579788050990632,-18.45057891924243,-11.156718867881764,18.531933426300803,Moderate
0.7707293511511834,-0.6995827538247567,-19.453317816224622,-11.739121953969065,18.531933426300803,High
0.8483388283033223,-0.737720553171197,-18.994596108660083,-10.220080864397628,18.531933426300803,High
0.5371783496007099,-0.5514956116783092,-17.42377585366733,-11.738289457769111,18.531933426300803,Moderate
0.8220893822943354,-0.6760932181199267,-20.048630797044524,-11.650716720482436,18.531933426300803,High
0.5590892663534514,-0.5655960805661404,-19.2789598688694,-10.067282227869743,18.531933426300803,Moderate
0.3498639250075597,-0.4855241264559068,-16.80856871455049,-12.544803278777136,18.531933426300803,Moderate
0.3748082495312766,-0.4901163864769998,-16.161964363095713,-9.66423371156627,18.531933426300803,Moderate
0.8205768164170827,-0.7299077733860343,-17.62982124771358,-11.773613910987187,18.531933426300803,High
0.3254801536491677,-0.4196379594075699,-17.855736432845482,-12.514895736328771,18.531933426300803,Moderate
0.8076109936575053,-0.7040358744394619,-17.55565061804955,-10.889705628661837,18.531933426300803,High
0.7855897733875654,-0.6742032143830019,-20.55388011540736,-10.442396517195291,18.531933426300803,High
0.3548917511647027,-0.4620730445068756,-16.77021975493936,-10.452206354626558,18.531933426300803,Moderate
0.6445384818830997,-0.6017516743946419,-17.91094150908062,-10.624252150683468,18.531933426300803,High
0.2366855318531417,-0.4048796571051763,-23.439821600246805,-16.109183617604984,18.531933426300803,Moderate
0.7493219129193434,-0.6517050815473784,-18.83549620750054,-12.35312102520393,18.531933426300803,High
0.2117647058823529,-0.4249624060150376,-20.19636458815036,-15.126857756826062,18.531933426300803,Moderate
0.2946929383000143,-0.3989121989121989,-19.470605157814703,-12.851997385377022,18.531933426300803,Moderate
0.4054982817869416,-0.4507833284067395,-18.368424018572966,-11.39867490936525,18.531933426300803,Moderate
0.1588005215123859,-0.3078281341965862,-17.9758554589951,-13.315419186152448,18.531933426300803,Moderate
0.618396696568418,-0.6040079029071408,-17.80314184155719,-10.146831702320808,18.531933426300803,High
0.8372638597357699,-0.7230199166280685,-17.278523622931438,-10.50094317822288,18.531933426300803,High
0.666489785088883,-0.6150681409102597,-16.765229429985908,-10.210402328030291,18.531933426300803,High
0.7867179411329684,-0.6620803522289488,-18.979987248178723,-9.208716982989827,18.531933426300803,High
0.8184981153957669,-0.6853419320166599,-16.257932148989035,-10.266833586633489,18.531933426300803,High
0.8147096774193548,-0.7341553637484587,-17.68184534259876,-10.778464057454514,18.531933426300803,High
0.2406311637080868,-0.4156039009752438,-20.04658452908229,-12.894175765319035,18.531933426300803,Moderate
0.8335504037509768,-0.7066311068008243,-20.15254437689716,-11.579013351686278,18.531933426300803,High
0.4453559142630325,-0.4343487394957983,-17.014692417174857,-9.306282449114944,18.531933426300803,Moderate
0.8585654859447875,-0.7321428571428571,-18.397484934340525,-10.58993378874617,18.531933426300803,High
0.5738744451490171,-0.5311536088834053,-18.577329848813555,-12.360087787183724,18.531933426300803,Moderate
0.5760792639773531,-0.5669305189094107,-18.6455931819443,-10.866850031301018,18.531933426300803,Moderate
0.3991624421423848,-0.4776536312849162,-19.975903328145066,-12.28083715787246,18.531933426300803,Moderate
0.2019255130478844,-0.4004428044280443,-27.222334838218675,-16.25109332284023,18.531933426300803,Moderate
0.7943452851050387,-0.661304474992688,-19.18210128909927,-11.811888948621274,18.531933426300803,High
0.7018617021276595,-0.6395080707148347,-18.150282523267062,-12.719373178307746,18.531933426300803,High
0.6282278033250795,-0.588336783988958,-17.07147989511294,-11.354503166863555,18.531933426300803,Moderate
0.7795967864180688,-0.6740339369741908,-18.81369962930125,-11.659687468810793,18.531933426300803,High
0.4850746268656716,-0.5105872952457051,-13.101407445882076,-8.685714204756442,18.531933426300803,Moderate
0.5711297071129707,-0.5680542868328331,-16.93628943572586,-10.442850472810584,18.531933426300803,Moderate
0.688667496886675,-0.6443007275666937,-14.17138954814028,-7.520387601038458,18.531933426300803,High
0.8170237405906196,-0.7033518794951825,-17.925835841230292,-11.239877186094116,18.531933426300803,High
0.828125,-0.689419795221843,-17.352478984175438,-10.038055799984049,18.531933426300803,High
0.7283531409168081,-0.6377530500067033,-16.472822067594887,-9.555793846240178,18.531933426300803,High
0.7332652018395504,-0.6278995360742281,-19.246838407581365,-11.414134158148435,18.531933426300803,High
0.786828881248347,-0.6881559220389805,-18.55814906948202,-12.677226414852289,18.531933426300803,High
0.2158902813903996,-0.4419517666853617,-19.766001642304296,-12.724106139281725,18.531933426300803,Moderate
0.2161295249732702,-0.3760801935706879,-22.153834185517447,-10.502440280898808,18.531933426300803,Moderate
0.7850574712643679,-0.6852957135105806,-20.098504361922,-12.660098690239296,18.531933426300803,High
0.1608238985131632,-0.2313702792649399,-15.199139262185447,-7.608370555303364,18.531933426300803,Low
0.3256578947368421,-0.411970802919708,-22.17124626387213,-13.439553074085712,18.531933426300803,Moderate
0.1892123287671233,-0.2984342136013087,-18.88018221642476,-12.884013219439408,18.531933426300803,Low
0.5614443797320908,-0.5920427553444181,-16.903733461009452,-10.130447881922764,18.531933426300803,Moderate
0.2744556884391291,-0.3346178548490687,-17.56533886395498,-8.28259222316588,18.531933426300803,Moderate
0.7831587539110325,-0.6715123692935475,-17.033822477778383,-10.75561773596197,18.531933426300803,High
0.8089171974522293,-0.6915949702183984,-23.13687656198364,-12.237265798225112,18.531933426300803,High
0.3999537358315984,-0.4969082364580757,-10.337940062511654,-6.46785582522193,18.531933426300803,Moderate
0.2676939148602768,-0.3968345323741007,-20.74063840727096,-12.387234196604055,18.531933426300803,Moderate
0.6232862265344864,-0.5152589092341012,-20.87371571371589,-11.246113421432026,18.531933426300803,Moderate
0.8294148380355277,-0.7149504101873393,-18.294027874299697,-12.006199487117312,18.531933426300803,High
0.272875816993464,-0.3873552983081033,-18.013000317794173,-10.878596320573289,18.531933426300803,Moderate
0.4063745019920319,-0.4559010152284264,-17.52781305835113,-10.139164439469578,18.531933426300803,Moderate
0.850907686365392,-0.7370710488158531,-19.583441248957985,-10.199725735637998,18.531933426300803,High
0.8712370351631672,-0.7526359436085772,-17.72560854064048,-12.2560153943383,18.531933426300803,High
0.3021732658529324,-0.4668008048289738,-24.596955142892224,-13.634426581625416,18.531933426300803,Moderate
0.7951015531660693,-0.7044809982983551,-17.82067011931426,-11.0286098230974,18.531933426300803,High
0.7667381162526794,-0.7224339274738784,-19.45919546555045,-12.228823260611843,18.531933426300803,High
0.2863332020480504,-0.3551867219917012,-21.33496607904469,-13.748574682657033,18.531933426300803,Moderate
0.804059133049361,-0.699917365128084,-17.50997366761461,-9.726780726208384,18.531933426300803,High
0.5275668537471112,-0.5298396429161845,-17.603464733406568,-11.028098522501498,18.531933426300803,Moderate
0.2312172393709959,-0.2761076904503199,-18.678571666112163,-7.246334735362982,18.531933426300803,Low
0.5204280155642024,-0.4465525219805645,-22.93654097000636,-11.715006658575655,18.531933426300803,Moderate
0.4924459743736852,-0.5441234665611397,-14.28116815948756,-8.096423297947542,18.531933426300803,Moderate
0.8333333333333334,-0.718869898848971,-14.954565706562253,-7.862722874718258,18.531933426300803,High
0.4322067594433399,-0.5037573058725299,-17.96194736465902,-12.059871331749315,18.531933426300803,Moderate
0.4895506792058516,-0.5467245354672453,-19.18994995043024,-13.428176472705534,18.531933426300803,Moderate
0.2081031307550644,-0.2684498872059297,-23.80842696914418,-12.492911608174229,18.531933426300803,Low
0.6302925070121544,-0.5821127673363578,-16.28056252527319,-10.700677270987397,18.531933426300803,Moderate
0.7855055523085914,-0.6689429117727397,-20.373958330490908,-9.959740614883506,18.531933426300803,High
0.7637067938021455,-0.6729790842283776,-17.57645414290628,-11.963645225407497,18.531933426300803,High
0.8130460104834013,-0.7043525869148645,-16.92537457079797,-10.89091588664756,18.531933426300803,High
0.3417667238421955,-0.4416033172080166,-18.842330850067505,-11.594868121863763,18.531933426300803,Moderate
0.3590241197671195,-0.4956521739130435,-18.18804889356279,-12.30134114901291,18.531933426300803,Moderate
0.4466187050359712,-0.4383404864091559,-20.192315836511348,-13.726444969411798,18.531933426300803,Moderate
0.6662127402027538,-0.5961733584577475,-13.770093439708598,-6.972067032230673,18.531933426300803,Moderate
0.8011547669342346,-0.710121674020591,-17.516412268217607,-11.383370162267862,18.531933426300803,High
0.8212881355932203,-0.6723107569721115,-18.4095492203041,-9.445539938489516,18.531933426300803,High
0.5806977502445386,-0.538315088053308,-17.632769913709364,-10.52111528782071,18.531933426300803,Moderate
0.7965913814604406,-0.6771439658517656,-19.456659285246285,-11.516377396649212,18.531933426300803,High
0.6777251184834123,-0.5381750465549349,-19.764111087725528,-11.66176961778246,18.531933426300803,Moderate
0.2211510371019573,-0.4605171208944794,-22.44624267890845,-13.625362463423864,18.531933426300803,Moderate
0.7542220625224578,-0.6187002652519894,-19.11735931440782,-9.971817625477728,18.531933426300803,High
0.7406244837270775,-0.6670886075949367,-16.78372870967808,-10.471700860216217,18.531933426300803,High
0.18042533729705,-0.242358604091456,-12.139613148541448,-8.709338382910172,18.531933426300803,Low
0.2250284414106939,-0.4068460935458584,-20.225722821814696,-14.7626434645004,18.531933426300803,Moderate
0.8226282501756852,-0.7038496912363684,-18.456735645292024,-12.298417844869268,18.531933426300803,High
0.7921125934613693,-0.6761277937748525,-17.337809693336364,-9.81724689410862,18.531933426300803,High
0.4713264495631453,-0.5171171171171172,-15.900389090898845,-9.980503094517765,18.531933426300803,Moderate
0.6488769092542678,-0.5313751668891856,-20.352765637476928,-10.176984291259236,18.531933426300803,Moderate
0.7318141980718668,-0.6299147649161396,-16.74487414044091,-8.87593221875503,18.531933426300803,High
0.7665140614780902,-0.6750387596899224,-15.611672836460324,-8.478231750184712,18.531933426300803,High
0.7739967897271268,-0.6500447894893998,-20.18745445666328,-10.543681764673304,18.531933426300803,High
0.2472290281180725,-0.4063938955400605,-21.489143508560023,-13.8851521180468,18.531933426300803,Moderate
0.8360655737704918,-0.7057305110996386,-18.110115224470384,-10.692305158155085,18.531933426300803,High
0.3641297154202514,-0.4389835241552638,-19.01744120990733,-11.31177745787221,18.531933426300803,Moderate
0.6215844646846537,-0.5555555555555556,-21.213316463738604,-10.987045894492953,18.531933426300803,Moderate
0.7765312310491207,-0.6588335220838052,-18.60919598097364,-9.822280988040797,18.531933426300803,High
0.2694314748695413,-0.4374125330430726,-19.22849404266493,-12.014371808207528,18.531933426300803,Moderate
0.2737819025522042,-0.3778823529411764,-19.541832402789066,-5.588007465279624,18.531933426300803,Moderate
0.1958537915984724,-0.3149370125974805,-26.31604114456521,-15.201541387354675,18.531933426300803,Moderate
0.3218660411780036,-0.4219231847490888,-17.700211110580437,-11.055919872798157,18.531933426300803,Moderate
0.2859550561797753,-0.3370327102803738,-17.160564584181746,-8.988349519665496,18.531933426300803,Moderate
0.328537170263789,-0.408404366681621,-20.81027088889439,-14.150464043177903,18.531933426300803,Moderate
